,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL
1605,TX,1880,"Corpus Christi, TX MSA",15-1081,Network systems and data communications analysts,,80,31.1,25.78,53630,5.9,16.07,19.67,28.00,31.87,34.26,33420,40910,58240,66280,71260,
1606,TX,1880,"Corpus Christi, TX MSA",19-3021,Market research analysts,,120,30.4,26.27,54640,7.2,13.59,16.63,22.08,31.04,42.18,28270,34590,45920,64560,87730,
1607,TX,1880,"Corpus Christi, TX MSA",27-3020,"News analysts, reporters and correspondents",,60,34.3,23.51,48900,7.4,11.08,13.68,19.26,24.50,38.22,23050,28460,40060,50950,79500,
1608,TX,1920,"Dallas, TX PMSA",13-1111,Management analysts,,7160,8.9,32.69,68000,2.0,19.34,24.24,30.25,39.58,49.31,40220,50430,62910,82320,102570,
1609,TX,1920,"Dallas, TX PMSA",13-2031,Budget analysts,,770,10.2,28.22,58700,2.3,16.66,20.95,26.63,34.41,43.21,34660,43590,55390,71570,89890,
1610,TX,1920,"Dallas, TX PMSA",13-2041,Credit analysts,,1240,11.4,25.74,53530,3.3,14.81,17.93,23.58,31.12,40.19,30800,37280,49050,64730,83590,
1611,TX,1920,"Dallas, TX PMSA",13-2051,Financial analysts,,4600,10.6,33.01,68670,3.3,17.65,22.25,29.89,39.49,51.06,36710,46270,62180,82150,106190,
1612,TX,1920,"Dallas, TX PMSA",15-1051,Computer systems analysts,,12500,9.8,32.2,66980,1.3,20.45,25.28,31.58,38.85,44.97,42530,52580,65690,80810,93540,
1613,TX,1920,"Dallas, TX PMSA",15-1081,Network systems and data communications analysts,,3530,11.0,32.35,67300,2.2,18.37,24.06,31.70,40.37,48.69,38220,50040,65940,83960,101270,
1614,TX,1920,"Dallas, TX PMSA",19-3021,Market research analysts,,4720,13.5,30.45,63330,4.4,15.24,19.14,28.29,39.76,50.47,31700,39810,58830,82700,104980,
1615,TX,1920,"Dallas, TX PMSA",27-3020,"News analysts, reporters and correspondents",,530,25.1,14.27,29680,6.5,7.94,9.28,11.35,15.74,23.89,16510,19300,23620,32740,49690,
1616,TX,2320,"El Paso, TX MSA",13-1111,Management analysts,,290,19.0,30.35,63120,14.3,13.92,18.7,24.10,34.96,50.96,28960,38890,50130,72720,105990,
1617,TX,2320,"El Paso, TX MSA",13-2031,Budget analysts,,140,11.3,19.52,40600,6.3,11.68,14.65,19.57,24.47,27.44,24300,30480,40700,50900,57070,
1618,TX,2320,"El Paso, TX MSA",13-2041,Credit analysts,,90,44.1,22.61,47030,3.4,15.11,17.49,20.52,23.65,34.30,31420,36380,42670,49190,71340,
1619,TX,2320,"El Paso, TX MSA",13-2051,Financial analysts,,140,32.8,29.79,61950,8.5,16.86,22.53,28.11,35.90,46.62,35070,46870,58460,74670,96980,
1620,TX,2320,"El Paso, TX MSA",15-1051,Computer systems analysts,,400,18.7,25.79,53640,4.4,15.17,19.71,25.48,31.03,37.58,31560,40990,53000,64530,78160,
1621,TX,2320,"El Paso, TX MSA",15-1081,Network systems and data communications analysts,,110,23.7,22.84,47500,5.0,15.07,17.38,20.79,27.65,34.43,31340,36160,43250,57510,71600,
1622,TX,2320,"El Paso, TX MSA",19-3021,Market research analysts,,90,23.7,22.65,47100,9.6,11.63,12.88,19.38,27.67,44.63,24190,26800,40320,57550,92830,
1623,TX,2320,"El Paso, TX MSA",27-3020,"News analysts, reporters and correspondents",,130,24.8,13.77,28640,2.9,7.93,9.98,14.48,16.97,19.97,16480,20750,30110,35290,41540,
1624,TX,2800,"Fort Worth-Arlington, TX PMSA",13-1111,Management analysts,,2250,22.5,30.3,63020,2.2,18.66,23.1,28.29,36.03,44.48,38810,48050,58850,74950,92520,
1625,TX,2800,"Fort Worth-Arlington, TX PMSA",13-2031,Budget analysts,,290,23.5,24.36,50680,2.6,16.55,19.52,23.29,28.73,35.02,34420,40610,48450,59750,72840,
1626,TX,2800,"Fort Worth-Arlington, TX PMSA",13-2041,Credit analysts,,490,14.2,24.26,50450,3.6,16.37,19.08,22.70,27.69,34.94,34040,39680,47210,57600,72680,
1627,TX,2800,"Fort Worth-Arlington, TX PMSA",13-2051,Financial analysts,,620,21.2,30.61,63670,3.2,17.7,22.25,29.13,36.97,47.62,36810,46280,60600,76890,99040,
1628,TX,2800,"Fort Worth-Arlington, TX PMSA",15-1051,Computer systems analysts,,2110,16.1,32.37,67330,3.3,18.76,23.92,30.70,39.41,50.60,39020,49760,63860,81980,105240,
1629,TX,2800,"Fort Worth-Arlington, TX PMSA",15-1081,Network systems and data communications analysts,,1100,21.5,29.77,61920,3.6,18.42,23.36,29.44,36.31,42.82,38320,48600,61240,75530,89060,
1630,TX,2800,"Fort Worth-Arlington, TX PMSA",15-2031,Operations research analysts,,400,15.4,29.38,61110,6.5,18.84,21.77,27.75,35.57,43.23,39190,45280,57710,73990,89910,
1631,TX,2800,"Fort Worth-Arlington, TX PMSA",19-3021,Market research analysts,,910,20.4,24.62,51220,5.5,6.12,16.78,23.52,32.39,41.09,12730,34900,48930,67380,85470,
1632,TX,2920,"Galveston-Texas City, TX PMSA",13-1111,Management analysts,,80,24.2,32.34,67260,6.7,15.73,23.6,31.22,38.86,49.59,32720,49090,64930,80830,103150,
1633,TX,2920,"Galveston-Texas City, TX PMSA",13-2051,Financial analysts,,70,31.7,32.24,67060,5.8,16.92,23.86,32.17,39.87,49.30,35180,49620,66910,82920,102540,
1634,TX,2920,"Galveston-Texas City, TX PMSA",15-1051,Computer systems analysts,,130,27.5,29.05,60420,9.3,14.48,18.62,26.63,38.22,48.60,30120,38730,55390,79490,101080,
1635,TX,2920,"Galveston-Texas City, TX PMSA",19-3021,Market research analysts,,**,**,20.03,41660,4.5,12.83,14.52,17.17,25.32,31.53,26690,30190,35710,52660,65590,
1636,TX,3360,"Houston, TX PMSA",13-1111,Management analysts,,9350,27.1,35.93,74740,10.2,17.8,23.59,32.48,49.79,55.36,37030,49060,67560,103570,115140,
1637,TX,3360,"Houston, TX PMSA",13-2031,Budget analysts,,860,18.1,26.99,56140,2.1,17.34,21.01,25.73,32.03,39.41,36060,43700,53520,66630,81970,
1638,TX,3360,"Houston, TX PMSA",13-2041,Credit analysts,,820,11.2,28.99,60290,7.9,15.24,19.02,23.82,33.74,50.68,31700,39570,49550,70190,105410,
1639,TX,3360,"Houston, TX PMSA",13-2051,Financial analysts,,2430,9.0,33.21,69080,2.8,18.71,23.16,30.25,41.64,51.66,38920,48160,62920,86610,107460,
1640,TX,3360,"Houston, TX PMSA",15-1051,Computer systems analysts,,6020,10.3,31.47,65460,2.4,18.26,23.81,30.51,39.39,46.98,37990,49530,63450,81920,97710,
1641,TX,3360,"Houston, TX PMSA",15-1081,Network systems and data communications analysts,,1870,11.6,29.59,61540,2.5,18.39,22.39,27.21,34.44,43.59,38240,46570,56590,71630,90660,
1642,TX,3360,"Houston, TX PMSA",15-2031,Operations research analysts,,920,41.8,29.63,61630,4.5,16.5,22.34,28.54,35.92,44.68,34320,46470,59360,74720,92940,
1643,TX,3360,"Houston, TX PMSA",19-3021,Market research analysts,,2080,12.6,28.68,59650,4.9,15.43,18.98,25.91,34.57,47.83,32090,39470,53900,71910,99490,
1644,TX,3360,"Houston, TX PMSA",27-3020,"News analysts, reporters and correspondents",,310,15.6,22.3,46390,11.4,8.86,10.32,17.23,29.11,43.47,18420,21460,35850,60540,90410,
1645,TX,3810,"Killeen-Temple, TX MSA",13-1111,Management analysts,,250,16.4,24.55,51070,2.8,17.5,19.64,22.88,28.62,33.82,36390,40860,47580,59540,70340,
1646,TX,3810,"Killeen-Temple, TX MSA",13-2031,Budget analysts,,70,9.1,24.15,50230,2.4,17.55,19.67,23.65,28.04,33.04,36490,40910,49200,58320,68720,
1647,TX,3810,"Killeen-Temple, TX MSA",13-2041,Credit analysts,,60,40.1,21.97,45700,14.1,11.09,14.28,23.32,27.00,29.79,23060,29700,48510,56160,61970,
1648,TX,3810,"Killeen-Temple, TX MSA",15-1051,Computer systems analysts,,610,29.3,23.45,48780,7.6,14.6,16.29,21.71,29.06,36.93,30370,33880,45150,60450,76800,
1649,TX,3810,"Killeen-Temple, TX MSA",15-1081,Network systems and data communications analysts,,80,16.5,25.31,52650,4.3,15.43,20.04,25.70,31.17,35.11,32080,41680,53450,64830,73020,
1650,TX,3810,"Killeen-Temple, TX MSA",15-2031,Operations research analysts,,80,12.3,30.37,63170,4.8,17.39,22.77,30.39,37.39,42.80,36180,47370,63220,77770,89020,
1651,TX,3810,"Killeen-Temple, TX MSA",19-3021,Market research analysts,,50,27.0,21.99,45740,16.0,11.08,12.7,16.41,27.35,48.97,23040,26420,34130,56880,101850,
1652,TX,4080,"Laredo, TX MSA",13-2031,Budget analysts,,30,47.6,24.5,50970,5.1,13.64,17.93,23.78,30.76,38.16,28380,37290,49460,63970,79370,
1653,TX,4080,"Laredo, TX MSA",13-2041,Credit analysts,,100,24.0,29.71,61790,15.7,14.47,19.17,25.01,36.15,55.99,30100,39880,52020,75180,116460,
1654,TX,4080,"Laredo, TX MSA",15-1051,Computer systems analysts,,**,**,28.53,59340,14.7,12.79,18.41,26.36,36.52,49.86,26600,38290,54830,75950,103700,
1655,TX,4420,"Longview-Marshall, TX MSA",13-1111,Management analysts,,100,30.9,38.0,79030,7.2,24.07,30.01,34.07,50.39,57.03,50070,62410,70860,104810,118620,
1656,TX,4420,"Longview-Marshall, TX MSA",13-2051,Financial analysts,,**,**,26.96,56080,15.7,15.6,19.92,27.11,34.90,38.54,32450,41430,56380,72590,80160,
1657,TX,4420,"Longview-Marshall, TX MSA",15-1051,Computer systems analysts,,60,18.1,23.38,48630,4.3,15.9,19.6,23.38,26.17,27.85,33070,40760,48640,54430,57930,
1658,TX,4420,"Longview-Marshall, TX MSA",19-3021,Market research analysts,,40,31.3,16.3,33910,20.3,6.12,7.6,17.92,23.54,26.30,12730,15800,37280,48960,54700,
1659,TX,4600,"Lubbock, TX MSA",13-1111,Management analysts,,140,25.4,27.66,57540,19.6,13.79,18.17,22.84,34.33,54.71,28690,37790,47500,71420,113790,
1660,TX,4600,"Lubbock, TX MSA",13-2031,Budget analysts,,30,27.8,23.86,49640,3.8,14.95,17.13,22.09,28.90,35.45,31090,35640,45950,60110,73730,
1661,TX,4600,"Lubbock, TX MSA",15-1051,Computer systems analysts,,120,43.8,24.7,51390,4.4,16.13,19.35,24.25,29.46,35.36,33540,40240,50430,61290,73550,
1662,TX,4600,"Lubbock, TX MSA",15-1081,Network systems and data communications analysts,,60,19.5,19.32,40180,5.6,13.96,15.15,17.11,21.41,27.55,29040,31500,35580,44540,57310,
1663,TX,4600,"Lubbock, TX MSA",19-3021,Market research analysts,,130,23.8,16.96,35270,15.7,7.45,8.36,15.77,22.45,30.17,15490,17390,32790,46690,62750,
1664,TX,4600,"Lubbock, TX MSA",27-3020,"News analysts, reporters and correspondents",,60,46.0,20.85,43380,11.1,9.79,13.15,15.66,20.36,36.71,20370,27350,32570,42340,76360,
1665,TX,4880,"McAllen-Edinburg-Mission, TX MSA",13-1111,Management analysts,,100,20.6,37.37,77720,13.0,13.82,19.41,29.17,60.01,66.68,28750,40370,60680,124820,138690,
1666,TX,4880,"McAllen-Edinburg-Mission, TX MSA",13-2041,Credit analysts,,50,18.2,23.82,49530,10.2,12.7,14.23,19.07,27.30,43.45,26410,29590,39660,56790,90370,
1667,TX,4880,"McAllen-Edinburg-Mission, TX MSA",15-1051,Computer systems analysts,,100,14.1,25.53,53110,8.6,14.11,18.65,22.32,29.28,40.52,29350,38800,46430,60900,84280,
1668,TX,4880,"McAllen-Edinburg-Mission, TX MSA",15-1081,Network systems and data communications analysts,,50,16.4,23.07,47990,9.0,13.96,15.94,20.46,30.13,39.62,29040,33150,42560,62670,82420,
1669,TX,4880,"McAllen-Edinburg-Mission, TX MSA",19-3021,Market research analysts,,**,**,23.52,48920,10.0,13.08,16.38,20.36,29.44,34.92,27210,34080,42350,61230,72630,
1670,TX,4880,"McAllen-Edinburg-Mission, TX MSA",27-3020,"News analysts, reporters and correspondents",,50,30.8,17.12,35600,19.5,9.29,11.29,15.24,17.81,33.68,19320,23480,31690,37050,70050,
1671,TX,5800,"Odessa-Midland, TX MSA",13-1111,Management analysts,,120,27.0,28.55,59380,13.9,6.29,13.07,28.13,39.00,44.30,13080,27190,58520,81120,92150,
1672,TX,5800,"Odessa-Midland, TX MSA",13-2041,Credit analysts,,**,**,20.24,42100,7.0,12.36,13.95,17.47,25.41,33.95,25700,29010,36340,52860,70620,
1673,TX,5800,"Odessa-Midland, TX MSA",15-1051,Computer systems analysts,,60,18.5,26.76,55660,4.2,14.44,21.51,26.44,33.62,40.16,30030,44740,54990,69930,83540,
1674,TX,5800,"Odessa-Midland, TX MSA",19-3021,Market research analysts,,30,40.1,28.34,58940,5.9,14.77,24.52,30.39,33.73,37.70,30710,51000,63210,70170,78410,
1675,TX,7200,"San Angelo, TX MSA",13-1111,Management analysts,,50,18.1,20.91,43490,11.7,12.74,14.9,19.16,23.11,32.61,26500,30990,39850,48060,67830,
1676,TX,7200,"San Angelo, TX MSA",15-1051,Computer systems analysts,,60,35.4,28.97,60260,4.5,18.2,22.4,28.54,35.94,41.71,37860,46600,59370,74750,86750,
1677,TX,7240,"San Antonio, TX",13-1111,Management analysts,,1750,9.2,27.49,57170,2.9,16.11,19.88,25.57,33.54,42.58,33500,41350,53180,69770,88570,
1678,TX,7240,"San Antonio, TX",13-2031,Budget analysts,,420,8.6,24.09,50110,2.9,16.81,19.4,23.70,28.48,33.24,34970,40360,49300,59240,69130,
1679,TX,7240,"San Antonio, TX",13-2041,Credit analysts,,**,**,29.63,61630,10.4,15.81,22.31,30.76,38.42,43.53,32890,46410,63980,79910,90550,
1680,TX,7240,"San Antonio, TX",13-2051,Financial analysts,,1380,24.3,32.55,67700,5.3,17.77,21.75,28.10,37.58,47.75,36970,45240,58450,78170,99330,
1681,TX,7240,"San Antonio, TX",15-1051,Computer systems analysts,,3820,11.7,30.17,62760,3.9,19.27,23.7,29.96,36.96,42.19,40090,49310,62310,76880,87760,
1682,TX,7240,"San Antonio, TX",15-1081,Network systems and data communications analysts,,1040,15.8,29.86,62110,5.7,16.08,21.8,27.43,37.40,49.40,33440,45340,57050,77790,102760,
1683,TX,7240,"San Antonio, TX",15-2031,Operations research analysts,,610,32.9,30.68,63810,6.5,16.24,20.64,29.82,39.36,47.82,33770,42940,62030,81860,99470,
1684,TX,7240,"San Antonio, TX",19-3021,Market research analysts,,920,28.4,21.32,44340,8.9,6.01,14.08,20.14,27.21,35.93,12510,29280,41900,56600,74740,
1685,TX,7240,"San Antonio, TX",27-3020,"News analysts, reporters and correspondents",,310,47.5,23.51,48910,12.5,10.37,15.41,20.18,26.12,39.11,21580,32060,41980,54320,81350,
1686,TX,7640,"Sherman-Denison, TX MSA",13-1111,Management analysts,,50,43.2,21.24,44190,14.5,14.74,15.72,17.31,23.92,36.05,30650,32690,36000,49750,74980,
1687,TX,7640,"Sherman-Denison, TX MSA",15-1051,Computer systems analysts,,**,**,30.73,63930,1.9,20.38,24.82,30.68,36.90,42.95,42390,51630,63820,76740,89340,
1688,TX,8360,"Texarkana, TX-Texarkana, AR MSA",13-1111,Management analysts,,40,7.7,35.92,74720,21.6,13.26,22.48,27.92,35.77,#,27580,46760,58080,74400,#,
1689,TX,8360,"Texarkana, TX-Texarkana, AR MSA",15-1051,Computer systems analysts,,60,9.9,27.87,57980,6.0,18.97,24.75,29.01,32.44,34.53,39450,51490,60330,67480,71820,
1690,TX,8640,"Tyler, TX MSA",13-1111,Management analysts,,120,30.7,26.59,55310,10.3,17.63,19.42,23.05,32.18,44.84,36660,40390,47940,66930,93270,
1691,TX,8640,"Tyler, TX MSA",13-2051,Financial analysts,,40,41.8,31.29,65070,9.7,18.31,23.57,27.90,41.15,52.20,38090,49030,58040,85590,108580,
1692,TX,8640,"Tyler, TX MSA",15-1051,Computer systems analysts,,60,36.4,26.56,55250,3.6,18.82,22.1,25.58,31.16,38.02,39140,45970,53210,64820,79090,
1693,TX,8640,"Tyler, TX MSA",15-1081,Network systems and data communications analysts,,50,9.2,24.38,50710,10.5,13.39,16.0,22.50,31.95,39.72,27850,33280,46800,66450,82620,
1694,TX,8640,"Tyler, TX MSA",19-3021,Market research analysts,,60,43.7,18.08,37600,12.6,6.45,14.3,16.00,20.35,33.76,13410,29750,33270,42320,70230,
1695,TX,8750,"Victoria, TX MSA",13-1111,Management analysts,,50,40.5,20.06,41730,20.9,5.76,6.41,18.83,31.57,40.96,11980,13330,39170,65660,85190,
1696,TX,8750,"Victoria, TX MSA",15-1051,Computer systems analysts,,**,**,28.33,58930,3.4,16.92,20.55,26.92,36.51,43.10,35190,42740,56000,75940,89640,
1697,TX,8800,"Waco, TX MSA",13-1111,Management analysts,,220,27.9,26.56,55240,13.0,12.64,16.08,24.74,33.88,48.06,26290,33450,51460,70480,99970,
1698,TX,8800,"Waco, TX MSA",13-2051,Financial analysts,,50,39.8,27.34,56860,13.8,6.81,16.76,22.43,34.09,56.49,14170,34850,46640,70900,117490,
1699,TX,8800,"Waco, TX MSA",15-1051,Computer systems analysts,,200,36.2,20.65,42940,8.1,13.83,15.73,19.11,24.38,32.08,28780,32710,39750,50710,66740,
1700,TX,8800,"Waco, TX MSA",15-2031,Operations research analysts,,40,35.9,18.61,38710,16.8,9.27,10.25,16.96,25.71,31.88,19270,21330,35280,53480,66300,
1701,TX,8800,"Waco, TX MSA",19-3021,Market research analysts,,40,15.8,21.15,43990,8.2,11.79,14.21,16.23,26.26,40.94,24520,29550,33750,54610,85160,
1702,TX,9080,"Wichita Falls, TX MSA",13-1111,Management analysts,,70,37.6,21.09,43860,10.0,11.93,13.33,19.53,25.56,28.69,24800,27720,40620,53160,59680,
1703,TX,9080,"Wichita Falls, TX MSA",27-3020,"News analysts, reporters and correspondents",,50,19.6,13.79,28680,2.1,9.26,10.83,13.11,16.57,20.06,19270,22520,27280,34470,41720,
1704,UT,6520,"Provo-Orem, UT MSA",13-1111,Management analysts,,260,43.0,43.63,90760,10.6,20.2,28.67,36.46,53.21,#,42020,59620,75840,110670,#,
1705,UT,6520,"Provo-Orem, UT MSA",13-2031,Budget analysts,,30,34.3,26.43,54970,3.4,18.77,22.7,25.50,29.41,35.33,39030,47210,53050,61180,73490,
1706,UT,6520,"Provo-Orem, UT MSA",13-2041,Credit analysts,,70,34.6,18.8,39100,10.0,12.06,13.15,15.01,24.75,29.56,25090,27340,31220,51480,61480,
1707,UT,6520,"Provo-Orem, UT MSA",13-2051,Financial analysts,,60,21.4,26.81,55770,14.6,6.44,19.22,24.55,32.81,41.99,13400,39990,51060,68250,87350,
1708,UT,6520,"Provo-Orem, UT MSA",15-1051,Computer systems analysts,,320,16.0,24.59,51140,3.4,13.18,20.39,25.10,28.92,35.29,27420,42410,52220,60150,73400,
1709,UT,6520,"Provo-Orem, UT MSA",15-1081,Network systems and data communications analysts,,300,24.8,26.05,54190,3.7,15.53,18.7,25.11,32.40,39.66,32300,38890,52230,67390,82490,
1710,UT,6520,"Provo-Orem, UT MSA",15-2031,Operations research analysts,,**,**,41.41,86130,11.8,16.34,24.21,36.75,53.92,#,33980,50350,76430,112160,#,
1711,UT,6520,"Provo-Orem, UT MSA",19-3021,Market research analysts,,250,36.3,29.39,61120,12.4,15.37,19.39,26.35,38.70,48.34,31970,40330,54810,80490,100540,
1712,UT,7160,"Salt Lake City-Ogden, UT MSA",13-1111,Management analysts,,1650,17.0,33.01,68670,7.5,17.01,21.62,27.86,40.40,64.11,35390,44970,57940,84020,133350,
1713,UT,7160,"Salt Lake City-Ogden, UT MSA",13-2031,Budget analysts,,400,4.3,25.87,53820,1.7,18.4,21.73,25.38,29.92,34.12,38270,45210,52790,62230,70970,
1714,UT,7160,"Salt Lake City-Ogden, UT MSA",13-2041,Credit analysts,,850,24.6,20.74,43140,12.4,10.05,11.48,14.73,24.67,49.56,20910,23890,30630,51310,103080,
1715,UT,7160,"Salt Lake City-Ogden, UT MSA",13-2051,Financial analysts,,590,16.6,30.18,62770,4.2,16.82,21.41,26.80,35.62,50.23,34990,44530,55750,74080,104490,
1716,UT,7160,"Salt Lake City-Ogden, UT MSA",15-1051,Computer systems analysts,,2640,19.7,28.97,60260,2.2,20.14,23.97,28.59,34.08,40.21,41890,49870,59460,70880,83630,
1717,UT,7160,"Salt Lake City-Ogden, UT MSA",15-1081,Network systems and data communications analysts,,890,23.3,24.35,50650,8.3,14.23,16.29,23.48,31.23,35.23,29590,33880,48850,64950,73290,
1718,UT,7160,"Salt Lake City-Ogden, UT MSA",15-2031,Operations research analysts,,**,**,27.57,57350,5.0,15.32,16.69,26.02,39.32,43.87,31870,34710,54110,81790,91240,
1719,UT,7160,"Salt Lake City-Ogden, UT MSA",19-3021,Market research analysts,,620,19.4,24.36,50670,2.6,13.71,17.08,21.28,31.02,41.18,28510,35520,44260,64530,85660,
1720,UT,7160,"Salt Lake City-Ogden, UT MSA",27-3020,"News analysts, reporters and correspondents",,210,8.7,19.06,39640,7.0,11.7,13.97,18.84,23.18,26.34,24330,29060,39180,48210,54790,
1721,VA,1540,"Charlottesville, VA MSA",13-1111,Management analysts,,330,12.2,38.18,79410,14.7,14.51,18.71,25.75,40.51,#,30170,38910,53560,84260,#,
1722,VA,1540,"Charlottesville, VA MSA",13-2031,Budget analysts,,40,12.6,25.28,52580,5.2,16.57,19.71,24.65,29.22,34.82,34470,40990,51270,60770,72420,
1723,VA,1540,"Charlottesville, VA MSA",13-2051,Financial analysts,,90,22.6,41.08,85450,12.0,17.65,22.53,30.39,52.20,#,36710,46860,63210,108580,#,
1724,VA,1540,"Charlottesville, VA MSA",15-1051,Computer systems analysts,,480,10.4,28.89,60090,4.1,18.77,22.21,27.15,35.45,42.09,39040,46190,56470,73730,87540,
1725,VA,1540,"Charlottesville, VA MSA",15-1081,Network systems and data communications analysts,,120,27.2,22.07,45910,5.7,14.46,15.98,21.66,26.64,32.88,30070,33230,45060,55400,68400,
1726,VA,1540,"Charlottesville, VA MSA",19-3021,Market research analysts,,160,18.3,26.08,54240,5.7,13.98,17.25,21.89,31.27,40.89,29070,35870,45530,65050,85050,
1727,VA,1950,"Danville, VA MSA",13-1111,Management analysts,,70,22.6,30.31,63050,15.9,14.62,18.65,23.58,30.64,50.06,30410,38800,49040,63730,104120,
1728,VA,4640,"Lynchburg, VA MSA",13-1111,Management analysts,,250,19.6,31.78,66110,7.5,14.56,19.8,27.10,38.20,47.76,30290,41190,56360,79470,99340,
1729,VA,4640,"Lynchburg, VA MSA",13-2041,Credit analysts,,50,45.6,27.51,57220,6.5,14.84,18.06,24.19,28.61,47.98,30870,37550,50310,59500,99810,
1730,VA,4640,"Lynchburg, VA MSA",13-2051,Financial analysts,,60,25.2,30.83,64120,7.1,16.7,21.63,27.22,33.64,53.98,34750,44990,56620,69980,112280,
