ID,AREA_NAME,City,Geography,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
10500,"Albany, GA","Albany, GA","Albany, GA ",13-1111,Management Analysts,detailed,190.00,7.6,3.328,0.73,40.11,83420.00,10.5,24.15,28.34,34.19,41.96,52.77,"50,220","58,950",71110.00,"87,270","109,770",,
10500,"Albany, GA","Albany, GA","Albany, GA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,80.00,19.4,1.437,0.36,25.71,53470.00,6.1,15.87,19.21,22.79,29.48,44.14,"33,020","39,950",47410.00,"61,320","91,810",,
10500,"Albany, GA","Albany, GA","Albany, GA ",15-1121,Computer Systems Analysts,detailed,50.00,15.3,0.807,0.2,30.51,63460.00,5,19.2,24.7,31.64,36.31,39.42,"39,930","51,380",65800.00,"75,520","81,990",,
11180,"Ames, IA","Ames, IA","Ames, IA ",13-1111,Management Analysts,detailed,120.00,14.6,2.719,0.6,35.66,74170.00,4.5,20.58,28.17,34.07,41.82,51.44,"42,800","58,580",70860.00,"86,980","106,990",,
11180,"Ames, IA","Ames, IA","Ames, IA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,120.00,16.5,2.735,0.69,29.47,61300.00,5.2,15.92,20.88,27.68,35.7,50.72,"33,120","43,420",57580.00,"74,260","105,500",,
11180,"Ames, IA","Ames, IA","Ames, IA ",15-1121,Computer Systems Analysts,detailed,360.00,8.2,8.139,2.01,34.82,72420.00,5.5,20.77,27.01,34.13,40.99,48.01,"43,200","56,180",70990.00,"85,270","99,860",,
31080,"Anaheim-Santa Ana-Irvine, CA ","Anaheim-Santa Ana-Irvine, CA ","Los Angeles-Long Beach-Anaheim, CA ",13-1111,Management Analysts,detailed,10520.00,9.7,6.731,1.48,45.18,93970.00,4.2,24.82,30.91,40.76,53.77,73.31,"51,630","64,290",84770.00,"111,830","152,480",,
31080,"Anaheim-Santa Ana-Irvine, CA ","Anaheim-Santa Ana-Irvine, CA ","Los Angeles-Long Beach-Anaheim, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,10970.00,7,7.02,1.76,34.36,71470.00,2.2,17.03,22.21,30.68,42.21,59.17,"35,420","46,190",63810.00,"87,790","123,080",,
31080,"Anaheim-Santa Ana-Irvine, CA ","Anaheim-Santa Ana-Irvine, CA ","Los Angeles-Long Beach-Anaheim, CA ",13-2031,Budget Analysts,detailed,700.00,24.7,0.447,1.15,46.64,97000.00,1.7,30.83,36.3,44.51,55.29,67.41,"64,140","75,500",92580.00,"115,000","140,220",,
31080,"Anaheim-Santa Ana-Irvine, CA ","Anaheim-Santa Ana-Irvine, CA ","Los Angeles-Long Beach-Anaheim, CA ",13-2041,Credit Analysts,detailed,1400.00,11.4,0.893,1.72,45.12,93840.00,6.9,21.37,27.75,36.01,52.25,76.03,"44,450","57,720",74910.00,"108,670","158,150",,
31080,"Anaheim-Santa Ana-Irvine, CA ","Anaheim-Santa Ana-Irvine, CA ","Los Angeles-Long Beach-Anaheim, CA ",13-2051,Financial Analysts,detailed,3810.00,6.6,2.436,1.21,46.2,96090.00,2.7,25.75,32.31,41.07,53.56,73.4,"53,570","67,200",85430.00,"111,400","152,660",,
31080,"Anaheim-Santa Ana-Irvine, CA ","Anaheim-Santa Ana-Irvine, CA ","Los Angeles-Long Beach-Anaheim, CA ",15-1121,Computer Systems Analysts,detailed,5480.00,7.3,3.507,0.87,45.43,94500.00,1.9,25.17,34.35,45.34,56.83,66.99,"52,350","71,440",94300.00,"118,200","139,350",,
31080,"Anaheim-Santa Ana-Irvine, CA ","Anaheim-Santa Ana-Irvine, CA ","Los Angeles-Long Beach-Anaheim, CA ",15-1122,Information Security Analysts,detailed,850.00,15.2,0.542,0.79,49.73,103440.00,3.2,27.33,36.41,46.98,61.55,77.69,"56,850","75,730",97720.00,"128,030","161,600",,
31080,"Anaheim-Santa Ana-Irvine, CA ","Anaheim-Santa Ana-Irvine, CA ","Los Angeles-Long Beach-Anaheim, CA ",15-2031,Operations Research Analysts,detailed,1690.00,13.9,1.08,1.39,40.76,84780.00,2.1,24.63,31.29,40.72,48.94,59.95,"51,220","65,070",84690.00,"101,790","124,690",,
11260,"Anchorage, AK","Anchorage, AK","Anchorage, AK ",13-1111,Management Analysts,detailed,470.00,11.6,2.693,0.59,41.74,86830.00,2.5,26.3,31.45,40.25,48.21,58.68,"54,710","65,420",83730.00,"100,280","122,050",,
11260,"Anchorage, AK","Anchorage, AK","Anchorage, AK ",13-1161,Market Research Analysts and Marketing Specialists,detailed,350.00,16,1.999,0.5,32.23,67040.00,3.4,17.5,23.24,31.49,39.74,50.65,"36,400","48,330",65500.00,"82,660","105,340",,
11260,"Anchorage, AK","Anchorage, AK","Anchorage, AK ",13-2031,Budget Analysts,detailed,130.00,3,0.73,1.87,37.71,78430.00,2.3,26.63,31.17,35.57,43.6,50.36,"55,380","64,840",73980.00,"90,680","104,750",,
11260,"Anchorage, AK","Anchorage, AK","Anchorage, AK ",13-2051,Financial Analysts,detailed,280.00,9.5,1.594,0.79,44.16,91860.00,4.3,23.32,31.93,40.93,54.5,64.04,"48,510","66,420",85130.00,"113,350","133,190",,
11260,"Anchorage, AK","Anchorage, AK","Anchorage, AK ",15-1121,Computer Systems Analysts,detailed,460.00,10.4,2.601,0.64,39.26,81660.00,3.4,24.98,31.51,39.57,46.84,55.19,"51,960","65,530",82300.00,"97,430","114,800",,
11260,"Anchorage, AK","Anchorage, AK","Anchorage, AK ",15-1122,Information Security Analysts,detailed,70.00,40.7,0.38,0.55,42.36,88120.00,3.3,22.52,34.73,42.9,48.33,60.64,"46,840","72,230",89240.00,"100,540","126,130",,
11260,"Anchorage, AK","Anchorage, AK","Anchorage, AK ",15-2031,Operations Research Analysts,detailed,80.00,28,0.437,0.56,46.69,97120.00,10.6,21.46,29.43,36.18,52.72,81.77,"44,650","61,220",75250.00,"109,670","170,080",,
11500,"Anniston-Oxford-Jacksonville, AL","Anniston-Oxford-Jacksonville, AL","Anniston-Oxford-Jacksonville, AL ",13-1111,Management Analysts,detailed,70.00,9.6,1.606,0.35,28.36,59000.00,10.4,15.64,21.8,28.49,35.28,38.7,"32,540","45,340",59260.00,"73,380","80,490",,
11500,"Anniston-Oxford-Jacksonville, AL","Anniston-Oxford-Jacksonville, AL","Anniston-Oxford-Jacksonville, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,40.00,13.5,0.924,0.23,25.26,52530.00,7.4,13.89,16.78,23.6,30.59,38.07,"28,880","34,910",49080.00,"63,620","79,190",,
11500,"Anniston-Oxford-Jacksonville, AL","Anniston-Oxford-Jacksonville, AL","Anniston-Oxford-Jacksonville, AL ",15-1121,Computer Systems Analysts,detailed,30.00,12.3,0.804,0.2,31.66,65840.00,5.3,21.92,25.43,30.52,37.59,45.05,"45,590","52,900",63470.00,"78,190","93,700",,
12020,"Athens-Clarke County, GA","Athens-Clarke County, GA","Athens-Clarke County, GA ",13-1111,Management Analysts,detailed,120.00,13.5,1.417,0.31,30.01,62410.00,8.8,12.94,17.85,26.87,39.39,55.34,"26,920","37,130",55890.00,"81,930","115,110",,
12020,"Athens-Clarke County, GA","Athens-Clarke County, GA","Athens-Clarke County, GA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,210.00,11.7,2.538,0.64,22.89,47620.00,5.2,11.94,15.66,21.46,29.08,36.87,"24,840","32,580",44630.00,"60,480","76,680",,
12020,"Athens-Clarke County, GA","Athens-Clarke County, GA","Athens-Clarke County, GA ",13-2031,Budget Analysts,detailed,40.00,0,0.455,1.17,24.54,51040.00,1.9,17.05,19.57,23.4,28.9,32.77,"35,470","40,700",48660.00,"60,110","68,160",,
12020,"Athens-Clarke County, GA","Athens-Clarke County, GA","Athens-Clarke County, GA ",13-2051,Financial Analysts,detailed,40.00,29.5,0.465,0.23,34.1,70930.00,6.6,24.58,27.35,32.7,38.14,49.57,"51,120","56,880",68010.00,"79,330","103,120",,
12020,"Athens-Clarke County, GA","Athens-Clarke County, GA","Athens-Clarke County, GA ",15-1121,Computer Systems Analysts,detailed,100.00,10.1,1.152,0.28,28.49,59260.00,4,17.7,22.14,27.62,33.97,40.22,"36,810","46,040",57450.00,"70,660","83,660",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",13-1111,Management Analysts,detailed,18360.00,3.8,7.19,1.58,45.62,94900.00,2.9,20.82,28.94,40.51,55.65,74.9,"43,300","60,200",84260.00,"115,760","155,800",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,15950.00,3.8,6.246,1.57,31,64480.00,1.7,14.84,20.85,28.42,39.1,51.07,"30,860","43,370",59110.00,"81,340","106,220",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",13-2031,Budget Analysts,detailed,900.00,4,0.353,0.91,35.64,74130.00,3.9,20.3,26.41,34.85,43.99,51.23,"42,220","54,940",72500.00,"91,510","106,570",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",13-2041,Credit Analysts,detailed,1250.00,7.6,0.491,0.94,33.83,70370.00,4.1,18.78,23.81,29.48,37.94,55.96,"39,050","49,520",61310.00,"78,920","116,410",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",13-2051,Financial Analysts,detailed,5800.00,4.9,2.272,1.13,39.12,81360.00,2.6,22.66,27.63,35.87,45.74,58.44,"47,140","57,470",74610.00,"95,140","121,560",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",15-1121,Computer Systems Analysts,detailed,14000.00,6.4,5.482,1.35,45.89,95440.00,4.9,22.97,30.85,41.68,54.34,72,"47,790","64,160",86700.00,"113,030","149,770",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",15-1122,Information Security Analysts,detailed,1860.00,7.3,0.73,1.06,44.65,92880.00,1.7,27.04,33.84,43.86,54.11,64.44,"56,250","70,390",91230.00,"112,550","134,030",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",15-2031,Operations Research Analysts,detailed,1970.00,4.8,0.772,0.99,30.46,63350.00,3.3,19.12,22.11,27.72,36.57,47.42,"39,780","46,000",57660.00,"76,070","98,630",,
12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA ",27-3021,Broadcast News Analysts,detailed,0.00,**,**,**,34.26,71270.00,14.4,15.86,17.35,21.97,37.83,60.59,"33,000","36,090",45710.00,"78,680","126,020",,
12220,"Auburn-Opelika, AL","Auburn-Opelika, AL","Auburn-Opelika, AL ",13-1111,Management Analysts,detailed,0.00,**,**,**,40.17,83550.00,6.6,17.43,25.75,34.28,45.19,68.87,"36,250","53,570",71300.00,"93,990","143,250",,
12220,"Auburn-Opelika, AL","Auburn-Opelika, AL","Auburn-Opelika, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,70.00,9.4,1.253,0.31,19.41,40370.00,3.5,12.76,15.85,18.62,22.75,28.15,"26,530","32,970",38720.00,"47,330","58,560",,
12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC ",13-1111,Management Analysts,detailed,620.00,10.3,2.901,0.64,41.46,86240.00,4.8,24.33,28.38,37.22,47.56,61.4,"50,610","59,030",77410.00,"98,920","127,700",,
12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC ",13-1161,Market Research Analysts and Marketing Specialists,detailed,320.00,12.5,1.5,0.38,30.19,62800.00,5.5,13.67,17.66,26.78,37.96,52.73,"28,430","36,730",55700.00,"78,960","109,680",,
12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC ",13-2031,Budget Analysts,detailed,70.00,2.5,0.312,0.8,34.38,71510.00,2.3,23.05,28.48,32.29,39.84,50.07,"47,930","59,240",67160.00,"82,860","104,160",,
12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC ",13-2041,Credit Analysts,detailed,50.00,15.5,0.245,0.47,43.48,90430.00,11.2,18.77,29.09,39.67,46.98,73.86,"39,040","60,510",82520.00,"97,710","153,620",,
12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC ",13-2051,Financial Analysts,detailed,80.00,23.4,0.381,0.19,35.05,72900.00,6.3,20.58,25.57,33.05,42.22,51.6,"42,800","53,180",68740.00,"87,820","107,330",,
12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC ",15-1121,Computer Systems Analysts,detailed,380.00,8.5,1.788,0.44,30.73,63920.00,3.4,16.89,22.09,29.41,38.45,47.27,"35,130","45,940",61180.00,"79,970","98,330",,
12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC ",15-1122,Information Security Analysts,detailed,90.00,18.1,0.418,0.61,40.39,84010.00,3.7,22.56,31.26,40.68,48.55,59.77,"46,930","65,020",84620.00,"100,990","124,330",,
12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC ",15-2031,Operations Research Analysts,detailed,30.00,4.5,0.144,0.19,30.21,62840.00,3.6,16.82,20.66,28.39,37.23,43.43,"34,980","42,980",59050.00,"77,450","90,320",,
12540,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA ",13-1111,Management Analysts,detailed,990.00,6.8,3.374,0.74,46.33,96370.00,6.5,25.47,31.53,40.88,54.3,73.11,"52,970","65,580",85040.00,"112,940","152,070",,
12540,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,480.00,12.4,1.625,0.41,28.56,59400.00,6.6,14.79,19.83,24.61,31.11,45.8,"30,760","41,240",51190.00,"64,700","95,260",,
12540,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA ",13-2031,Budget Analysts,detailed,120.00,8.4,0.414,1.06,39.32,81790.00,3.7,23.1,30.26,39.28,46.25,52.91,"48,040","62,930",81710.00,"96,200","110,060",,
12540,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA ",13-2041,Credit Analysts,detailed,100.00,34.9,0.345,0.66,28.56,59410.00,12.6,13.39,19.78,22.36,26.57,37.18,"27,850","41,140",46500.00,"55,270","77,330",,
12540,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA ",13-2051,Financial Analysts,detailed,250.00,46.2,0.861,0.43,44.39,92330.00,2.9,25.66,31.92,42.31,48.89,71.65,"53,370","66,400",88010.00,"101,690","149,030",,
12540,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA ",15-1121,Computer Systems Analysts,detailed,440.00,7.5,1.5,0.37,43.21,89880.00,4.3,28.16,34.27,42.49,49.24,61.83,"58,580","71,290",88370.00,"102,420","128,610",,
12540,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA ",15-1122,Information Security Analysts,detailed,40.00,10.5,0.123,0.18,44.26,92060.00,5.8,26.42,30.5,41.51,55.53,62.13,"54,950","63,450",86330.00,"115,490","129,220",,
12540,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA ",15-2031,Operations Research Analysts,detailed,210.00,39.5,0.721,0.93,43.81,91130.00,3.8,27.53,33.17,42.54,54.12,64.99,"57,270","69,000",88470.00,"112,560","135,190",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",13-1111,Management Analysts,detailed,1190.00,15.9,2.367,0.52,42.21,87800.00,7.2,15.63,23.29,31.5,47.37,88.88,"32,520","48,430",65520.00,"98,520","184,880",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,1350.00,10,2.679,0.67,29.97,62330.00,3.7,14.62,20.25,27.85,37.68,48.73,"30,400","42,120",57930.00,"78,370","101,350",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",13-2031,Budget Analysts,detailed,190.00,12.8,0.377,0.97,36.35,75600.00,2.1,24.17,27.78,34.52,44.39,51.31,"50,270","57,780",71790.00,"92,320","106,720",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",13-2041,Credit Analysts,detailed,250.00,10,0.5,0.96,34.18,71090.00,4.1,21.21,25.33,31.21,41.21,50.23,"44,110","52,680",64910.00,"85,720","104,480",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",13-2051,Financial Analysts,detailed,960.00,5.5,1.893,0.94,39.38,81920.00,6.6,19.22,24.44,33.41,45.72,63.45,"39,980","50,830",69500.00,"95,090","131,970",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",15-1121,Computer Systems Analysts,detailed,1360.00,21,2.687,0.66,35.59,74030.00,1.3,24.67,29.16,34.98,41.57,47.86,"51,320","60,660",72770.00,"86,460","99,550",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",15-1122,Information Security Analysts,detailed,330.00,17.5,0.651,0.94,42.37,88140.00,2.8,26.44,31.76,42.08,50.81,59.89,"55,000","66,060",87520.00,"105,690","124,570",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",15-2031,Operations Research Analysts,detailed,130.00,21.6,0.267,0.34,40.24,83700.00,5.9,24.43,28.01,36.22,51.69,64.31,"50,810","58,250",75350.00,"107,510","133,760",,
13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL ",27-3021,Broadcast News Analysts,detailed,60.00,13.6,0.121,3.35,44.25,92040.00,8.1,17.88,26.31,35.94,50.13,79.47,"37,200","54,720",74750.00,"104,270","165,300",,
14010,"Bloomington, IL","Bloomington, IL","Bloomington, IL ",13-1111,Management Analysts,detailed,0.00,**,**,**,36.61,76140.00,2.2,22.44,27.62,35.53,44.6,53.9,"46,680","57,450",73910.00,"92,770","112,110",,
14010,"Bloomington, IL","Bloomington, IL","Bloomington, IL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,460.00,34.6,5.093,1.28,28.18,58620.00,7.7,16.28,19.13,24.06,33.82,47.78,"33,850","39,800",50050.00,"70,340","99,390",,
14010,"Bloomington, IL","Bloomington, IL","Bloomington, IL ",13-2051,Financial Analysts,detailed,690.00,48.8,7.657,3.82,32.62,67840.00,2.1,22.99,26.9,32.13,37.24,44.39,"47,810","55,960",66830.00,"77,450","92,330",,
14010,"Bloomington, IL","Bloomington, IL","Bloomington, IL ",15-1121,Computer Systems Analysts,detailed,1000.00,34.2,11.053,2.73,41.96,87280.00,3.7,28.7,34.5,42.05,48.66,57.55,"59,690","71,750",87460.00,"101,200","119,700",,
14010,"Bloomington, IL","Bloomington, IL","Bloomington, IL ",15-1122,Information Security Analysts,detailed,0.00,**,**,**,41.86,87070.00,2.3,27.29,33.04,40.83,49.26,60.02,"56,760","68,730",84930.00,"102,470","124,840",,
14010,"Bloomington, IL","Bloomington, IL","Bloomington, IL ",15-2031,Operations Research Analysts,detailed,940.00,40.6,10.393,13.37,42.52,88440.00,2.6,27.41,33,40.53,47.64,62.5,"57,020","68,650",84310.00,"99,100","130,000",,
14260,"Boise City, ID","Boise City, ID","Boise City, ID ",13-1111,Management Analysts,detailed,1270.00,10,4.298,0.95,40.14,83490.00,9.4,17.87,22.83,29.8,46.31,72.01,"37,160","47,480",61980.00,"96,320","149,780",,
14260,"Boise City, ID","Boise City, ID","Boise City, ID ",13-1161,Market Research Analysts and Marketing Specialists,detailed,850.00,9.2,2.882,0.72,27.64,57490.00,4.8,15.36,19.43,25.43,33.09,44.15,"31,940","40,420",52890.00,"68,820","91,830",,
14260,"Boise City, ID","Boise City, ID","Boise City, ID ",13-2031,Budget Analysts,detailed,100.00,7.1,0.332,0.85,31.46,65440.00,1.8,23.74,26.45,30.39,35.67,40.86,"49,380","55,020",63210.00,"74,180","84,990",,
14260,"Boise City, ID","Boise City, ID","Boise City, ID ",13-2041,Credit Analysts,detailed,100.00,43.3,0.332,0.64,24.26,50460.00,10,15.6,16.84,18.91,30.53,39.35,"32,450","35,040",39330.00,"63,490","81,850",,
14260,"Boise City, ID","Boise City, ID","Boise City, ID ",13-2051,Financial Analysts,detailed,250.00,11.1,0.853,0.43,36.64,76200.00,4.4,23.46,27.4,34.64,43.86,51.4,"48,800","56,990",72060.00,"91,230","106,920",,
14260,"Boise City, ID","Boise City, ID","Boise City, ID ",15-1121,Computer Systems Analysts,detailed,950.00,14,3.221,0.79,38.66,80400.00,2.8,24.89,29.84,37.02,47.32,57.07,"51,770","62,060",77000.00,"98,420","118,710",,
14260,"Boise City, ID","Boise City, ID","Boise City, ID ",15-1122,Information Security Analysts,detailed,150.00,12.8,0.507,0.74,38.47,80020.00,3.2,23.45,30,38.98,46.86,54.7,"48,770","62,410",81080.00,"97,460","113,780",,
14260,"Boise City, ID","Boise City, ID","Boise City, ID ",15-2031,Operations Research Analysts,detailed,280.00,17.1,0.941,1.21,31.97,66500.00,4.2,20.51,23.89,28.88,36.31,49.24,"42,660","49,690",60070.00,"75,520","102,420",,
14500,"Boulder, CO","Boulder, CO","Boulder, CO ",13-1111,Management Analysts,detailed,790.00,11.6,4.482,0.99,55.19,114790.00,6.5,31.22,35.61,53.28,71.3,86.37,"64,930","74,080",110830.00,"148,290","179,650",,
14500,"Boulder, CO","Boulder, CO","Boulder, CO ",13-1161,Market Research Analysts and Marketing Specialists,detailed,1730.00,5,9.804,2.46,39.17,81480.00,4.9,18.32,23.85,32.58,48.7,66.42,"38,100","49,620",67780.00,"101,290","138,160",,
14500,"Boulder, CO","Boulder, CO","Boulder, CO ",13-2031,Budget Analysts,detailed,100.00,18.4,0.554,1.42,36.41,75720.00,3.6,23.93,28.79,35.95,44.32,49.6,"49,770","59,890",74770.00,"92,180","103,180",,
14500,"Boulder, CO","Boulder, CO","Boulder, CO ",13-2041,Credit Analysts,detailed,100.00,29.4,0.546,1.05,44.11,91750.00,7.6,28.58,32.9,40.67,49.72,65.1,"59,450","68,430",84600.00,"103,420","135,410",,
14500,"Boulder, CO","Boulder, CO","Boulder, CO ",13-2051,Financial Analysts,detailed,270.00,27.2,1.541,0.77,*,0.00,*,*,*,*,*,*,*,*,0.00,*,*,,
14500,"Boulder, CO","Boulder, CO","Boulder, CO ",15-1121,Computer Systems Analysts,detailed,570.00,10.5,3.225,0.8,44.96,93510.00,2.8,27.31,32.83,42.28,52.6,67.17,"56,810","68,290",87940.00,"109,400","139,710",,
14500,"Boulder, CO","Boulder, CO","Boulder, CO ",15-1122,Information Security Analysts,detailed,130.00,20.4,0.741,1.07,48.99,101890.00,2.1,29.65,40.43,49.67,59.28,68.4,"61,680","84,100",103310.00,"123,300","142,260",,
14500,"Boulder, CO","Boulder, CO","Boulder, CO ",15-2031,Operations Research Analysts,detailed,60.00,16,0.343,0.44,50.81,105690.00,7.9,30,34.82,43.68,57.31,86.27,"62,410","72,420",90840.00,"119,200","179,430",,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",13-1111,Management Analysts,detailed,2430.00,7.9,5.798,1.28,49.79,103550.00,3.2,25.45,31.87,45.46,59.78,79.49,"52,930","66,290",94560.00,"124,350","165,340",,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",13-1161,Market Research Analysts and Marketing Specialists,detailed,3140.00,6.2,7.488,1.88,36.2,75290.00,4.3,18.23,23.01,30.91,41.84,59.5,"37,910","47,870",64300.00,"87,020","123,770",,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",13-2031,Budget Analysts,detailed,0.00,**,**,**,43.91,91330.00,2.6,28.61,34.21,41.59,49.7,64.41,"59,510","71,150",86510.00,"103,390","133,970",,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",13-2041,Credit Analysts,detailed,680.00,29.7,1.624,3.13,46.16,96010.00,3.2,25.27,29.42,38.22,58.24,78.82,"52,570","61,200",79500.00,"121,130","163,940",,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",13-2051,Financial Analysts,detailed,2990.00,8.1,7.132,3.56,57.94,120520.00,5,27.13,34,46.17,70.9,#,"56,430","70,710",96040.00,"147,480",#,,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",15-1121,Computer Systems Analysts,detailed,1480.00,11.4,3.539,0.87,50.49,105010.00,2.6,27.89,39.9,48.36,62.69,74.03,"58,000","82,990",100580.00,"130,400","153,980",,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",15-1122,Information Security Analysts,detailed,260.00,41.4,0.621,0.9,*,0.00,*,*,*,*,*,*,*,*,0.00,*,*,,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",15-2031,Operations Research Analysts,detailed,400.00,17.7,0.954,1.23,42.21,87810.00,3.7,25.88,30.98,40.73,52.51,61.93,"53,840","64,430",84710.00,"109,220","128,800",,
15260,"Brunswick, GA","Brunswick, GA","Brunswick, GA ",13-1111,Management Analysts,detailed,110.00,4.7,2.756,0.61,42.43,88250.00,8.4,22.02,31.33,37.3,47.36,84.63,"45,810","65,170",77590.00,"98,520","176,030",,
15260,"Brunswick, GA","Brunswick, GA","Brunswick, GA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,80.00,21.5,1.896,0.48,26.64,55410.00,8.4,9.38,16.55,26.37,29.99,48.15,"19,520","34,420",54850.00,"62,380","100,150",,
15260,"Brunswick, GA","Brunswick, GA","Brunswick, GA ",15-1121,Computer Systems Analysts,detailed,120.00,44.8,2.907,0.72,32.76,68140.00,5.2,14.18,23.3,33.07,42.6,49.3,"29,490","48,460",68790.00,"88,600","102,550",,
15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL ",13-1111,Management Analysts,detailed,680.00,12.6,2.735,0.6,47.38,98550.00,11.9,21.12,27.04,39.15,47.23,#,"43,940","56,240",81440.00,"98,240",#,,
